,ID,Cases
0,1580335200000,1
1,1584396000000,2
2,1584482400000,3
3,1584655200000,4
4,1584741600000,5
5,1584828000000,6
6,1585000800000,8
7,1585173600000,11
8,1585260000000,14
9,1585346400000,15
10,1585519200000,16
11,1585605600000,19
12,1585692000000,23
13,1585778400000,25
14,1585864800000,27
15,1585951200000,33
16,1586037600000,35
17,1586124000000,38
18,1586210400000,58
19,1586296800000,67
20,1586383200000,82
21,1586469600000,104
22,1586556000000,122
23,1586642400000,190
24,1586728800000,208
25,1586815200000,222
26,1586901600000,248
27,1586988000000,263
28,1587074400000,302
29,1587160800000,340
30,1587247200000,356
31,1587333600000,384
32,1587420000000,423
33,1587506400000,478
34,1587592800000,533
35,1587679200000,580
36,1587765600000,624
37,1587852000000,644
38,1587938400000,664
39,1588024800000,683
40,1588111200000,725
41,1588197600000,788
42,1588284000000,849
43,1588370400000,953
44,1588456800000,1053
45,1588543200000,1100
46,1588629600000,1134
47,1588716000000,1235
48,1588802400000,1444
49,1588888800000,1573
50,1588975200000,1656
51,1589061600000,1761
52,1589148000000,1834
53,1589234400000,1938
54,1589320800000,2052
55,1589407200000,2242
56,1589493600000,2389
57,1589580000000,2514
58,1589666400000,2646
59,1589752800000,2707
60,1589839200000,2887
61,1589925600000,3044
62,1590012000000,3245
63,1590098400000,3484
64,1590184800000,3700
65,1590271200000,3912
66,1590357600000,4029
67,1590444000000,4351
68,1590530400000,4644
69,1590616800000,4934
70,1590703200000,5182
71,1590789600000,5495
72,1590876000000,5664
73,1590962400000,5791
74,1591048800000,6154
75,1591135200000,6513
76,1591221600000,6897
77,1591308000000,7326
78,1591394400000,7834
79,1591480800000,8106
80,1591567200000,8309
81,1591653600000,8932
82,1591740000000,9747
83,1591826400000,10507
84,1591912800000,11312
85,1591999200000,12265
86,1592085600000,12699
87,1592172000000,12940
88,1592258400000,13915
89,1592344800000,14502
90,1592431200000,15582
91,1592517600000,17080
92,1592604000000,18484
93,1592690400000,19534
94,1592776800000,19875
95,1592863200000,21608
96,1592949600000,23814
97,1593036000000,26062
98,1593122400000,28300
99,1593208800000,30453
100,1593295200000,31856
101,1593381600000,32532
102,1593468000000,34407
103,1593554400000,37072
104,1593640800000,39706
105,1593727200000,41980
106,1593813600000,44249
107,1593900000000,45548
108,1593986400000,46146
109,1594072800000,48151
110,1594159200000,50485
111,1594245600000,52909
112,1594332000000,54806
113,1594418400000,56976
114,1594504800000,57941
115,1594591200000,58408
116,1594677600000,60115
117,1594764000000,61846
118,1594850400000,63479
119,1594936800000,65086
120,1595023200000,66660
121,1595109600000,67582
122,1595196000000,67932
123,1595282400000,69500
124,1595368800000,71025
125,1595455200000,72409
126,1595541600000,73656
127,1595628000000,74766
128,1595714400000,75152
129,1595800800000,75342
130,1595887200000,76380
131,1595973600000,77488
132,1596060000000,78305
133,1596146400000,79076
134,1596232800000,79762
135,1596319200000,79997
136,1596405600000,80089
137,1596492000000,80775
138,1596578400000,81389
139,1596664800000,81826
140,1596751200000,82245
141,1596837600000,82652
142,1596924000000,82785
143,1597010400000,82892
144,1597096800000,82932
145,1597183200000,83325
146,1597269600000,83657
147,1597356000000,83925
148,1597442400000,84172
149,1597528800000,84262
150,1597615200000,84291
151,1597701600000,84532
152,1597788000000,84767
153,1597874400000,84972
154,1597960800000,85175
155,1598047200000,85354
156,1598133600000,85396
157,1598220000000,85432
158,1598306400000,85631
159,1598392800000,85798
160,1598479200000,85947
161,1598565600000,86066
162,1598652000000,86247
163,1598738400000,86288
164,1598824800000,86315
165,1598911200000,86435
166,1598997600000,86578
167,1599084000000,86753
168,1599170400000,86856
169,1599256800000,86961
170,1599343200000,86994
171,1599429600000,87003
172,1599516000000,87124
173,1599602400000,87225
174,1599688800000,87317
175,1599775200000,87428
176,1599861600000,87569
177,1599948000000,87586
178,1600034400000,87606
179,1600120800000,87780
180,1600207200000,87936
181,1600293600000,88063
182,1600380000000,88194
183,1600466400000,88295
184,1600552800000,88375
185,1600639200000,88412
186,1600725600000,88553
187,1600812000000,88742
188,1600898400000,88877
189,1600984800000,88926
190,1601071200000,89078
191,1601157600000,89155
192,1601244000000,89168
193,1601330400000,89325
194,1601416800000,89486
195,1601503200000,89716
196,1601589600000,89871
197,1601676000000,90060
198,1601762400000,90108
199,1601848800000,90121
200,1601935200000,90310
201,1602021600000,90529
202,1602108000000,90702
203,1602194400000,90868
204,1602280800000,91066
205,1602367200000,91130
206,1602453600000,91150
207,1602540000000,91360
208,1602626400000,91589
209,1602712800000,91785
210,1602799200000,91986
211,1602885600000,92216
212,1602972000000,92283
213,1603058400000,92337
214,1603144800000,92709
215,1603231200000,93072
216,1603317600000,93417
217,1603404000000,93775
218,1603490400000,94127
219,1603576800000,94366
220,1603663200000,94477
221,1603749600000,94981
222,1603836000000,95573
223,1603922400000,96196
224,1604008800000,96872
225,1604095200000,97481
226,1604181600000,97852
227,1604268000000,98084
228,1604354400000,98710
229,1604440800000,99609
230,1604527200000,100319
231,1604613600000,101202
232,1604700000000,102144
233,1604786400000,103044
234,1604872800000,103361
235,1604959200000,104335
236,1605045600000,105682
237,1605132000000,106770
238,1605218400000,108057
239,1605304800000,109270
240,1605391200000,110305
241,1605477600000,110818
242,1605564000000,112324
243,1605650400000,113841
244,1605736800000,115466
245,1605823200000,116930
246,1605909600000,118688
247,1605996000000,119759
248,1606082400000,120407
249,1606168800000,122089
250,1606255200000,123998
251,1606341600000,125774
252,1606428000000,127285
253,1606514400000,128857
254,1606600800000,129886
255,1606687200000,130536
256,1606773600000,132117
