ID,Cases
GP-DC48,West Rand
1610316000000,19049
1610229600000,18972
1610143200000,18852
1610056800000,18602
1609970400000,18313
1609884000000,18007
1609797600000,17682
1609711200000,17306
1609624800000,17212
1609538400000,17018
1609452000000,16935
1609365600000,16708
1609279200000,16487
1609192800000,16263
1609106400000,16020
1609020000000,15912
1608933600000,15838
1608847200000,15793
1608760800000,15687
1608674400000,15497
1608588000000,15271
1608501600000,15068
1608415200000,15016
1608328800000,14946
1608242400000,14794
1608156000000,14669
1608069600000,14631
1607983200000,14512
1607896800000,14409
1607810400000,14374
1607724000000,14328
1607637600000,14248
1607551200000,14190
1607464800000,14119
1607378400000,14046
1607292000000,13985
1607205600000,13963
1607119200000,13939
1607032800000,13911
1606946400000,13868
1606860000000,13834
1606773600000,13812
1606687200000,13780
1606600800000,13775
1606514400000,13767
1606428000000,13752
1606341600000,13734
1606255200000,13713
1606168800000,13692
1606082400000,13676
1605996000000,13672
1605909600000,13667
1605823200000,13656
1605736800000,13643
1605650400000,13632
1605564000000,13618
1605477600000,13587
1605391200000,13585
1605304800000,13581
1605218400000,13566
1605132000000,13551
1605045600000,13531
1604959200000,13512
1604872800000,13491
1604786400000,13483
1604700000000,13475
1604613600000,13462
1604527200000,13451
1604440800000,13445
1604354400000,13429
1604268000000,13416
1604181600000,13410
1604095200000,13398
1604008800000,13390
1603922400000,13374
1603836000000,13352
1603749600000,13324
1603663200000,13309
1603576800000,13306
1603490400000,13300
1603404000000,13281
1603317600000,13266
1603231200000,13249
1603144800000,13219
1603058400000,13186
1602972000000,13181
1602885600000,13178
1602799200000,13160
1602712800000,13142
1602626400000,13122
1602540000000,13092
1602453600000,13061
1602367200000,13055
1602280800000,13045
1602194400000,13032
1602108000000,13020
1602021600000,13007
1601935200000,12995
1601848800000,12975
1601762400000,12969
1601676000000,12967
1601589600000,12954
1601503200000,12934
1601416800000,12923
1601330400000,12901
1601244000000,12890
1601157600000,12887
1601071200000,12875
1600984800000,12865
1600898400000,12860
1600812000000,12848
1600725600000,12837
1600639200000,12817
1600466400000,12810
1600380000000,12794
1600293600000,12772
1600207200000,12758
1600120800000,12740
1600034400000,12719
1599948000000,12713
1599861600000,12705
1599775200000,12687
1599688800000,12678
1599602400000,12656
1599516000000,12631
1599429600000,12604
1599343200000,12591
1599256800000,12578
1599170400000,12553
1599084000000,12535
1598997600000,12504
1598911200000,12470
1598824800000,12438
1598738400000,12430
1598652000000,12419
1598565600000,12392
1598479200000,12361
1598392800000,12329
1598306400000,12305
1598220000000,12252
1598133600000,12247
1598047200000,12216
1597960800000,12160
1597874400000,12112
1597788000000,12066
1597701600000,12013
1597615200000,11953
1597528800000,11922
1597442400000,11901
1597356000000,11854
1597269600000,11782
1597183200000,11724
1597096800000,11642
1597010400000,11617
1596924000000,11597
1596837600000,11560
1596751200000,11451
1596664800000,11367
1596578400000,11272
1596492000000,11162
1596405600000,11037
1596319200000,11001
1596232800000,10937
1596146400000,10805
1596060000000,10648
1595973600000,10495
1595887200000,10342
1595800800000,10157
1595714400000,10071
1595628000000,9979
1595541600000,9769
1595455200000,9547
1595368800000,9317
1595282400000,9006
1595196000000,8666
1595109600000,8563
1595023200000,8365
1594936800000,8092
1594850400000,7827
1594764000000,7544
1594677600000,7182
1594591200000,6727
1594504800000,6557
1594418400000,6388
1594332000000,6060
1594245600000,5747
1594159200000,5383
1594072800000,4966
1593986400000,4609
1593900000000,4495
1593813600000,4315
1593727200000,3971
1593640800000,3674
1593554400000,3361
1593468000000,3058
1593381600000,2797
1593295200000,2674
1593208800000,2545
1593122400000,2379
1593036000000,2198
1592949600000,1962
1592863200000,1782
1592776800000,1621
1592690400000,1577
1592604000000,1489
1592517600000,1357
1592431200000,1222
1592344800000,1130
1592258400000,1073
1592172000000,937
1592085600000,893
1591999200000,835
1591912800000,763
1591826400000,678
1591740000000,617
1591653600000,551
1591567200000,492
1591480800000,476
1591394400000,452
1591308000000,418
1591221600000,380
1591135200000,339
1591048800000,313
1590962400000,278
1590876000000,254
1590789600000,223
1590703200000,186
1590616800000,168
1590530400000,161
1590444000000,146
1590357600000,139
1590271200000,131
1590184800000,121
1590098400000,91
1590012000000,82
1589925600000,77
1589839200000,68
1589752800000,64
1589666400000,62
1589580000000,60
1589493600000,57
1589407200000,54
1589320800000,46
1589234400000,45
1589148000000,42
1588975200000,40
1588888800000,38
1588716000000,36
1588456800000,35
1588197600000,34
1588111200000,32
1587852000000,30
1587765600000,29
1587679200000,25
1587506400000,24
1587420000000,23
1587074400000,22
1586988000000,17
1586901600000,16
1586815200000,15
1586642400000,14
1586469600000,12
1586383200000,11
1586296800000,10
1586210400000,9
1586124000000,7
1585951200000,6
1585864800000,5
1585605600000,4
1585432800000,3
1585346400000,2
