ID,Cases
LP-DC34,Vhembe
1606255200000,1821
1606168800000,1812
1605909600000,1808
1605823200000,1804
1605736800000,1801
1605650400000,1792
1605564000000,1787
1605477600000,1781
1605391200000,1780
1605304800000,1777
1605218400000,1765
1605132000000,1756
1605045600000,1748
1604959200000,1731
1604872800000,1726
1604786400000,1725
1604700000000,1718
1604613600000,1716
1604527200000,1710
1604440800000,1705
1604354400000,1695
1604181600000,1687
1604095200000,1682
1604008800000,1678
1603922400000,1671
1603836000000,1665
1603749600000,1647
1603576800000,1638
1603490400000,1636
1603404000000,1633
1603317600000,1623
1603231200000,1614
1603144800000,1601
1603058400000,1590
1602972000000,1589
1602885600000,1582
1602799200000,1577
1602712800000,1563
1602626400000,1549
1602540000000,1538
1602453600000,1529
1602367200000,1528
1602280800000,1525
1602194400000,1514
1602108000000,1511
1602021600000,1502
1601935200000,1492
1601848800000,1485
1601762400000,1481
1601676000000,1480
1601589600000,1476
1601503200000,1467
1601416800000,1454
1601330400000,1422
1601244000000,1412
1601157600000,1410
1601071200000,1408
1600984800000,1403
1600898400000,1402
1600812000000,1389
1600725600000,1380
1600639200000,1370
1600552800000,1369
1600466400000,1367
1600380000000,1365
1600293600000,1354
1600207200000,1352
1600120800000,1343
1600034400000,1332
1599948000000,1328
1599861600000,1326
1599775200000,1318
1599688800000,1313
1599602400000,1302
1599516000000,1294
1599429600000,1288
1599343200000,1286
1599256800000,1283
1599170400000,1277
1599084000000,1272
1598997600000,1255
1598911200000,1242
1598824800000,1224
1598738400000,1219
1598652000000,1215
1598565600000,1204
1598479200000,1192
1598392800000,1181
1598306400000,1171
1598220000000,1151
1598133600000,1145
1598047200000,1142
1597960800000,1126
1597874400000,1117
1597788000000,1098
1597701600000,1084
1597615200000,1056
1597528800000,1055
1597442400000,1049
1597356000000,1038
1597269600000,1019
1597183200000,987
1597096800000,973
1597010400000,971
1596924000000,967
1596837600000,960
1596751200000,951
1596664800000,920
1596578400000,888
1596492000000,860
1596405600000,815
1596319200000,812
1596232800000,796
1596146400000,768
1596060000000,748
1595973600000,720
1595887200000,684
1595800800000,655
1595714400000,652
1595628000000,647
1595541600000,615
1595455200000,585
1595368800000,556
1595282400000,517
1595196000000,483
1595109600000,480
1595023200000,468
1594936800000,445
1594850400000,416
1594764000000,387
1594677600000,362
1594591200000,349
1594504800000,347
1594418400000,334
1594332000000,320
1594245600000,312
1594159200000,281
1594072800000,250
1593986400000,229
1593900000000,225
1593813600000,209
1593727200000,195
1593640800000,169
1593554400000,153
1593468000000,136
1593381600000,114
1593295200000,110
1593208800000,106
1593122400000,97
1593036000000,83
1592949600000,74
1592863200000,61
1592690400000,55
1592604000000,52
1592517600000,49
1592431200000,44
1592258400000,42
1592172000000,35
1592085600000,34
1591999200000,32
1591912800000,25
1591826400000,22
1591740000000,16
1591653600000,11
1591394400000,10
1591048800000,8
1590444000000,7
1590098400000,6
1586296800000,4
1586210400000,3
1585951200000,2
1585692000000,1
