ID,Cases
KZN-DC43,Harry Gwala
1611957600000,4291
1611871200000,4279
1611784800000,4263
1611698400000,4250
1611612000000,4229
1611525600000,4204
1611352800000,4199
1611266400000,4167
1611180000000,4128
1611093600000,4073
1611007200000,4028
1610920800000,4001
1610834400000,3996
1610748000000,3983
1610661600000,3923
1610575200000,3903
1610488800000,3840
1610402400000,3796
1610316000000,3747
1610229600000,3731
1610143200000,3702
1610056800000,3662
1609970400000,3594
1609884000000,3536
1609797600000,3484
1609711200000,3374
1609624800000,3363
1609538400000,3354
1609452000000,3345
1609365600000,3266
1609279200000,3187
1609192800000,3099
1609106400000,3004
1609020000000,2996
1608933600000,2988
1608847200000,2976
1608760800000,2924
1608674400000,2823
1608588000000,2767
1608501600000,2687
1608415200000,2661
1608328800000,2649
1608242400000,2574
1608156000000,2507
1608069600000,2498
1607983200000,2421
1607896800000,2340
1607810400000,2324
1607724000000,2314
1607637600000,2265
1607551200000,2229
1607464800000,2170
1607378400000,2144
1607292000000,2088
1607205600000,2082
1607119200000,2077
1607032800000,2060
1606946400000,2028
1606860000000,2000
1606773600000,1982
1606600800000,1950
1606514400000,1947
1606428000000,1935
1606341600000,1926
1606255200000,1916
1606168800000,1911
1606082400000,1895
1605996000000,1893
1605909600000,1892
1605823200000,1885
1605736800000,1879
1605650400000,1874
1605564000000,1870
1605477600000,1862
1605391200000,1861
1605304800000,1859
1605218400000,1855
1605132000000,1850
1605045600000,1848
1604959200000,1845
1604786400000,1843
1604613600000,1842
1604527200000,1841
1604354400000,1837
1604008800000,1833
1603922400000,1829
1603836000000,1827
1603749600000,1820
1603663200000,1816
1603490400000,1815
1603404000000,1813
1603317600000,1812
1603231200000,1807
1603144800000,1806
1602972000000,1804
1602885600000,1803
1602799200000,1799
1602540000000,1798
1602367200000,1794
1602108000000,1793
1602021600000,1792
1601935200000,1789
1601848800000,1785
1601762400000,1784
1601676000000,1783
1601589600000,1780
1601503200000,1777
1601416800000,1776
1601330400000,1775
1601244000000,1770
1601157600000,1768
1601071200000,1767
1600898400000,1764
1600812000000,1763
1600725600000,1760
1600639200000,1753
1600380000000,1752
1600293600000,1750
1600207200000,1746
1600120800000,1740
1599861600000,1737
1599775200000,1732
1599688800000,1730
1599516000000,1729
1599429600000,1727
1599170400000,1726
1599084000000,1724
1598997600000,1721
1598911200000,1719
1598824800000,1716
1598738400000,1714
1598652000000,1712
1598565600000,1708
1598479200000,1700
1598392800000,1695
1598306400000,1690
1598047200000,1682
1597960800000,1676
1597874400000,1670
1597788000000,1665
1597701600000,1651
1597615200000,1641
1597528800000,1639
1597442400000,1637
1597356000000,1631
1597269600000,1625
1597183200000,1614
1597096800000,1597
1597010400000,1596
1596924000000,1595
1596837600000,1591
1596751200000,1577
1596664800000,1558
1596578400000,1537
1596492000000,1521
1596405600000,1483
1596319200000,1480
1596232800000,1477
1596146400000,1459
1596060000000,1438
1595973600000,1411
1595887200000,1371
1595800800000,1296
1595714400000,1293
1595628000000,1278
1595541600000,1226
1595455200000,1158
1595368800000,1115
1595282400000,1038
1595196000000,971
1595109600000,965
1595023200000,958
1594936800000,902
1594850400000,832
1594764000000,787
1594677600000,728
1594591200000,655
1594504800000,647
1594418400000,633
1594332000000,564
1594245600000,516
1594159200000,457
1594072800000,399
1593986400000,353
1593900000000,352
1593813600000,340
1593727200000,298
1593640800000,248
1593554400000,229
1593468000000,186
1593381600000,149
1593295200000,146
1593208800000,141
1593122400000,123
1593036000000,104
1592949600000,92
1592863200000,80
1592690400000,62
1592604000000,59
1592517600000,54
1592431200000,50
1592344800000,43
1592258400000,42
1591999200000,32
1591912800000,30
1591826400000,29
1591653600000,25
1591480800000,23
1591394400000,21
1591135200000,20
1591048800000,19
1590876000000,16
1590703200000,15
1590616800000,13
1590530400000,12
1590271200000,9
1590184800000,8
1590098400000,6
1589666400000,5
1589580000000,4
1589407200000,3
1586901600000,2
1585864800000,1
