ID,Cases
FS-DC20,Fezile Dabi
1609624800000,6938
1609538400000,6887
1609452000000,6883
1609365600000,6778
1609279200000,6672
1609192800000,6557
1609106400000,6491
1609020000000,6480
1608933600000,6462
1608847200000,6449
1608760800000,6423
1608674400000,6387
1608588000000,6355
1608501600000,6323
1608415200000,6315
1608328800000,6298
1608242400000,6282
1608156000000,6262
1608069600000,6255
1607983200000,6234
1607896800000,6218
1607810400000,6216
1607724000000,6214
1607637600000,6198
1607551200000,6180
1607464800000,6172
1607378400000,6166
1607292000000,6154
1607205600000,6153
1607119200000,6152
1607032800000,6144
1606946400000,6136
1606860000000,6133
1606773600000,6130
1606687200000,6124
1606600800000,6123
1606514400000,6120
1606428000000,6117
1606341600000,6112
1606255200000,6106
1606168800000,6098
1605996000000,6092
1605909600000,6089
1605823200000,6080
1605736800000,6075
1605650400000,6070
1605564000000,6064
1605477600000,6057
1605391200000,6056
1605304800000,6055
1605218400000,6049
1605132000000,6036
1605045600000,6031
1604959200000,6027
1604872800000,6012
1604786400000,6010
1604700000000,6006
1604613600000,5995
1604527200000,5982
1604440800000,5971
1604354400000,5952
1604268000000,5940
1604181600000,5938
1604095200000,5932
1604008800000,5919
1603922400000,5911
1603836000000,5896
1603749600000,5878
1603663200000,5855
1603576800000,5853
1603490400000,5841
1603404000000,5810
1603317600000,5790
1603231200000,5773
1603144800000,5735
1603058400000,5704
1602972000000,5700
1602885600000,5689
1602799200000,5669
1602712800000,5647
1602626400000,5604
1602540000000,5576
1602453600000,5543
1602367200000,5541
1602280800000,5532
1602194400000,5501
1602108000000,5456
1602021600000,5437
1601935200000,5403
1601848800000,5368
1601762400000,5363
1601676000000,5356
1601589600000,5339
1601503200000,5312
1601416800000,5294
1601330400000,5267
1601244000000,5240
1601157600000,5235
1601071200000,5221
1600984800000,5195
1600898400000,5193
1600812000000,5175
1600725600000,5152
1600639200000,5130
1600552800000,5125
1600466400000,5119
1600380000000,5086
1600293600000,5067
1600207200000,5042
1600120800000,5013
1599948000000,4974
1599861600000,4968
1599775200000,4942
1599688800000,4917
1599602400000,4901
1599516000000,4876
1599343200000,4852
1599256800000,4848
1599170400000,4827
1599084000000,4803
1598997600000,4783
1598911200000,4738
1598824800000,4699
1598738400000,4698
1598652000000,4689
1598565600000,4661
1598479200000,4625
1598392800000,4603
1598306400000,4575
1598220000000,4531
1598133600000,4523
1598047200000,4516
1597960800000,4469
1597874400000,4423
1597788000000,4381
1597701600000,4325
1597615200000,4266
1597528800000,4262
1597442400000,4247
1597356000000,4189
1597269600000,4114
1597183200000,4062
1597096800000,3974
1597010400000,3964
1596924000000,3955
1596837600000,3933
1596751200000,3849
1596664800000,3752
1596578400000,3647
1596492000000,3540
1596405600000,3432
1596319200000,3418
1596232800000,3362
1596146400000,3188
1596060000000,3074
1595973600000,2907
1595887200000,2799
1595800800000,2688
1595714400000,2645
1595628000000,2590
1595541600000,2389
1595455200000,2233
1595368800000,2056
1595282400000,1923
1595196000000,1792
1595109600000,1743
1595023200000,1665
1594936800000,1550
1594850400000,1424
1594764000000,1288
1594677600000,1151
1594591200000,1046
1594504800000,1037
1594418400000,989
1594332000000,879
1594245600000,794
1594159200000,719
1594072800000,651
1593986400000,598
1593900000000,588
1593813600000,558
1593727200000,497
1593640800000,447
1593554400000,401
1593468000000,362
1593381600000,294
1593295200000,293
1593208800000,276
1593122400000,231
1593036000000,199
1592949600000,179
1592863200000,147
1592776800000,112
1592690400000,110
1592604000000,109
1592517600000,101
1592431200000,94
1592344800000,86
1592258400000,83
1592172000000,75
1592085600000,67
1591999200000,40
1591912800000,37
1591740000000,35
1591653600000,34
1591221600000,32
1591135200000,31
1590703200000,28
1590271200000,26
1590184800000,23
1590098400000,3
1589839200000,2
1585692000000,1
